   0.0000000000000000        1.0000000000000000        6.2574290863175376E+039   6.2574290863175376E+039
   6.2831853415850070E-002   1.0042181047820835        6.2574290863175376E+039   6.2838235778700827E+039
  0.12566370683170014        1.0166073800888864        6.2574290863175376E+039   6.3613485895332665E+039
  0.18849556024755021        1.0363893621798330        6.2574290863175376E+039   6.4851329396541683E+039
  0.25132741366340028        1.0623210763535680        6.2574290863175376E+039   6.6473988021829693E+039
  0.31415926707925035        1.0927731376206307        6.2574290863175376E+039   6.8379504160938121E+039
  0.37699112049510042        1.1258321309559216        6.2574290863175376E+039   7.0448147225544383E+039
  0.43982297391095049        1.1594208382030813        6.2574290863175376E+039   7.2549936762546203E+039
  0.50265482732680056        1.1914287573321565        6.2574290863175376E+039   7.4552809604053949E+039
  0.56548668074265063        1.2198447130454644        6.2574290863175376E+039   7.6330917882013596E+039
