           1           1  -7.9681349380785165E-005
           1           2  -1.1827773533212629E-004
           1           3  -1.7382265375165499E-004
           1           4  -2.5291046887481074E-004
           1           5  -3.6432107322175149E-004
           1           6  -5.1958766657592863E-004
           1           7  -7.3365254758885154E-004
           1           8  -1.0256025249958042E-003
           1           9  -1.4194653251894333E-003
           1          10  -1.9450355784214220E-003
           1          11  -2.6386838974231750E-003
           1          12  -3.5440858948701014E-003
           1          13  -4.7127908473991783E-003
           1          14  -6.2045337148363897E-003
           1          15  -8.0871814341789850E-003
           1          16  -1.0436197261843753E-002
           1          17  -1.3333508050542058E-002
           1          18  -1.6865671251101267E-002
           1          19  -2.1121263231578164E-002
           1          20  -2.6187449496624032E-002
           1          21  -3.2145750644563348E-002
           1          22  -3.9067083927297200E-002
           1          23  -4.7006235783340289E-002
           1          24  -5.5996000534092573E-002
           1          25  -6.6041297705268120E-002
           1          26  -7.7113647027269958E-002
           1          27  -8.9146427371205025E-002
           1          28 -0.10203136531984701     
           1          29 -0.11561668377648088     
           1          30 -0.12970728646898833     
           1          31 -0.14406725932155226     
           1          32 -0.15842483744669356     
           1          33 -0.17247982431713477     
           1          34 -0.18591326897880514     
           1          35 -0.19839902274349766     
           1          36 -0.20961662544043230     
           1          37 -0.21926483011074238     
           1          38 -0.22707497950928598     
           1          39 -0.23282340998364565     
           1          40 -0.23634208522278058     
           1          41 -0.23752675485491401     
           1          42 -0.23634208522278041     
           1          43 -0.23282340998364542     
           1          44 -0.22707497950928565     
           1          45 -0.21926483011074199     
           1          46 -0.20961662544043180     
           1          47 -0.19839902274349705     
           1          48 -0.18591326897880450     
           1          49 -0.17247982431713407     
           1          50 -0.15842483744669283     
           1          51 -0.14406725932155157     
           1          52 -0.12970728646898755     
           1          53 -0.11561668377648017     
           1          54 -0.10203136531984631     
           1          55  -8.9146427371204429E-002
           1          56  -7.7113647027269361E-002
           1          57  -6.6041297705267593E-002
           1          58  -5.5996000534092087E-002
           1          59  -4.7006235783339873E-002
           1          60  -3.9067083927296804E-002
           1          61  -3.2145750644563043E-002
           1          62  -2.6187449496623768E-002
           1          63  -2.1121263231577939E-002
           1          64  -1.6865671251101080E-002
           1          65  -1.3333508050541905E-002
           1          66  -1.0436197261843631E-002
           1          67  -8.0871814341788827E-003
           1          68  -6.2045337148363064E-003
           1          69  -4.7127908473991132E-003
           1          70  -3.5440858948700507E-003
           1          71  -2.6386838974231355E-003
           1          72  -1.9450355784213923E-003
           1          73  -1.4194653251894105E-003
           1          74  -1.0256025249957873E-003
           1          75  -7.3365254758884005E-004
           1          76  -5.1958766657591920E-004
           1          77  -3.6432107322174499E-004
           1          78  -2.5291046887480597E-004
           1          79  -1.7382265375165190E-004
           1          80  -1.1827773533208120E-004
