           1           1  -4.1404476099687549E-015
           1           2  -2.0653296990742356E-014
           1           3  -9.6339168206845054E-014
           1           4  -4.3176219719807939E-013
           1           5  -1.8591505470043332E-012
           1           6  -7.6915297295161992E-012
           1           7  -3.0573074039778148E-011
           1           8  -1.1675989985069926E-010
           1           9  -4.2842671143372777E-010
           1          10  -1.5103847342497488E-009
           1          11  -5.1159566448996816E-009
           1          12  -1.6649237328263508E-008
           1          13  -5.2058308582490933E-008
           1          14  -1.5639180190763822E-007
           1          15  -4.5140475998554855E-007
           1          16  -1.2518333168204833E-006
           1          17  -3.3354550948575434E-006
           1          18  -8.5387030645070206E-006
           1          19  -2.1001820622706856E-005
           1          20  -4.9630676991840575E-005
           1          21  -1.1268644404659737E-004
           1          22  -2.4582235238526710E-004
           1          23  -5.1522779862082945E-004
           1          24  -1.0375413744367489E-003
           1          25  -2.0074270978851683E-003
           1          26  -3.7316625242209611E-003
           1          27  -6.6648926788484605E-003
           1          28  -1.1437001572629578E-002
           1          29  -1.8856427765825193E-002
           1          30  -2.9869976673771278E-002
           1          31  -4.5460956164705191E-002
           1          32  -6.6476855620593148E-002
           1          33  -9.3396498132396130E-002
           1          34 -0.12607208560077052     
           1          35 -0.16350668090434173     
           1          36 -0.20374187037047609     
           1          37 -0.24392330480244676     
           1          38 -0.28057858644491951     
           1          39 -0.31008729397369889     
           1          40 -0.32926202136062782     
           1          41 -0.33591355541203050     
           1          42 -0.32926202136062716     
           1          43 -0.31008729397369766     
           1          44 -0.28057858644491784     
           1          45 -0.24392330480244487     
           1          46 -0.20374187037047406     
           1          47 -0.16350668090433981     
           1          48 -0.12607208560076880     
           1          49  -9.3396498132394673E-002
           1          50  -6.6476855620591968E-002
           1          51  -4.5460956164704289E-002
           1          52  -2.9869976673770615E-002
           1          53  -1.8856427765824725E-002
           1          54  -1.1437001572629273E-002
           1          55  -6.6648926788482705E-003
           1          56  -3.7316625242208449E-003
           1          57  -2.0074270978851041E-003
           1          58  -1.0375413744367129E-003
           1          59  -5.1522779862081059E-004
           1          60  -2.4582235238525745E-004
           1          61  -1.1268644404659296E-004
           1          62  -4.9630676991838549E-005
           1          63  -2.1001820622705959E-005
           1          64  -8.5387030645066394E-006
           1          65  -3.3354550948573892E-006
           1          66  -1.2518333168204232E-006
           1          67  -4.5140475998552525E-007
           1          68  -1.5639180190762988E-007
           1          69  -5.2058308582488068E-008
           1          70  -1.6649237328262565E-008
           1          71  -5.1159566448993723E-009
           1          72  -1.5103847342496579E-009
           1          73  -4.2842671143370037E-010
           1          74  -1.1675989985069138E-010
           1          75  -3.0573074039776196E-011
           1          76  -7.6915297295156532E-012
           1          77  -1.8591505470042012E-012
           1          78  -4.3176219719804717E-013
           1          79  -9.6339168206838201E-014
           1          80  -2.0653296990740747E-014
